CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN
03266826	TP12-B	NON	2020	2020
03266826	TP12-B	NON	2021	2021
03266826	TP12-B	NON	2022	2022
03266826	TP12-B	NON	2023	2023
03266920	P12-B	NON	2012	2012
03266920	P12-B	NON	2013	2013
03266920	P12-B	NON	2014	2014
03266920	P12-B	NON	2015	2015
03266920	P12-B	NON	2016	2016
03266920	P12-B	NON	2017	2017
03266920	P12-B	NON	2018	2018
03266920	P12-B	NON	2019	2019
03266920	P12-B	NON	2020	2020
03266920	P12-B	NON	2021	2021
03266920	P12-B	NON	2022	2022
03266920	P12-B	NON	2023	2023
03266975	M12-B	NON	2010	2010
03266975	M12-B	NON	2011	2011
03266975	M12-B	NON	2012	2012
03266975	M12-B	NON	2013	2013
03266975	M12-B	NON	2014	2014
03266975	M12-B	NON	2015	2015
03266975	M12-B	NON	2016	2016
03266975	M12-B	NON	2017	2017
03266975	M12-B	NON	2018	2018
03266975	M12-B	NON	2019	2019
03266975	M12-B	NON	2020	2020
03266975	M12-B	NON	2021	2021
03266975	M12-B	NON	2022	2022
03266975	M12-B	NON	2023	2023
03266990	TP12-B	NON	2021	2021
03267100	TP12-B	NON	2023	2023
03267530	TP12-B	NON	2010	2010
03267530	TP12-B	NON	2011	2011
03267530	TP12-B	NON	2012	2012
03267530	TP12-B	NON	2013	2013
03267530	TP12-B	NON	2014	2014
03267530	TP12-B	NON	2015	2015
03267530	TP12-B	NON	2016	2016
03267530	TP12-B	NON	2017	2017
03267530	TP12-B	NON	2018	2018
03267530	TP12-B	NON	2019	2019
03267530	TP12-B	NON	2020	2020
03267530	TP12-B	NON	2021	2021
03267530	TP12-B	NON	2022	2022
03267530	TP12-B	NON	2023	2023
03267850	TP12-B	NON	2010	2010
03267850	TP12-B	NON	2011	2011
03267850	TP12-B	NON	2012	2012
03267850	TP12-B	NON	2013	2013
03267850	TP12-B	NON	2014	2014
03267850	TP12-B	NON	2015	2015
03267850	TP12-B	NON	2016	2016
03267850	TP12-B	NON	2017	2017
03267850	TP12-B	NON	2018	2018
03267850	TP12-B	NON	2019	2019
03267850	TP12-B	NON	2020	2020
03267850	TP12-B	NON	2021	2021
03267850	TP12-B	NON	2022	2022
03267850	TP12-B	NON	2023	2023
03268250	TP12-B	NON	2013	2013
03268250	TP12-B	NON	2014	2014
03268250	TP12-B	NON	2015	2015
03268250	TP12-B	NON	2016	2016
03268250	TP12-B	NON	2017	2017
03268250	TP12-B	NON	2018	2018
03268250	TP12-B	NON	2019	2019
03268850	TP12-B	NON	2021	2021
03268890	TP12-B	NON	2021	2021
03268890	TP12-B	NON	2022	2022
03268890	TP12-B	NON	2023	2023
03269000	P12-B	NON	1987	1987
03269000	P12-B	NON	1988	1988
03269000	P12-B	NON	1989	1989
03269000	P12-B	NON	1990	1990
03269000	P12-B	NON	1991	1991
03269000	P12-B	NON	1992	1992
03269000	P12-B	NON	1993	1993
03269000	P12-B	NON	1994	1994
03269000	P12-B	NON	1995	1995
03269000	P12-B	NON	1996	1996
03269000	P12-B	NON	1997	1997
03269000	P12-B	NON	1998	1998
03269000	P12-B	NON	1999	1999
03269000	P12-B	NON	2000	2000
03269000	P12-B	NON	2001	2001
03269000	P12-B	NON	2002	2002
03269000	P12-B	NON	2003	2003
03269000	P12-B	NON	2004	2004
03269000	P12-B	NON	2005	2005
03269000	P12-B	NON	2006	2006
03269000	P12-B	NON	2007	2007
03269000	P12-B	NON	2008	2008
03269000	P12-B	NON	2009	2009
03269000	P12-B	NON	2010	2010
03269000	P12-B	NON	2011	2011
03269000	P12-B	NON	2012	2012
03269000	P12-B	NON	2013	2013
03269000	P12-B	NON	2014	2014
03269000	P12-B	NON	2015	2015
03269000	P12-B	NON	2016	2016
03269000	P12-B	NON	2017	2017
03269000	P12-B	NON	2018	2018
03269000	P12-B	NON	2019	2019
03269000	P12-B	NON	2020	2020
03269000	P12-B	NON	2021	2021
03269000	P12-B	NON	2022	2022
03269000	P12-B	NON	2023	2023
03269185	TP12-B	NON	2024	2024
03269250	TP12-B	NON	2012	2012
03269250	TP12-B	NON	2013	2013
03269250	TP12-B	NON	2014	2014
03269250	TP12-B	NON	2015	2015
03269250	TP12-B	NON	2016	2016
03269250	TP12-B	NON	2017	2017
03269250	TP12-B	NON	2018	2018
03269250	TP12-B	NON	2019	2019
03269250	TP12-B	NON	2020	2020
03269250	TP12-B	NON	2021	2021
03269250	TP12-B	NON	2022	2022
03269250	TP12-B	NON	2023	2023
03269295	TP12-B	NON	2011	2011
03269295	TP12-B	NON	2012	2012
03269295	TP12-B	NON	2013	2013
03269295	TP12-B	NON	2014	2014
03269295	TP12-B	NON	2015	2015
03269295	TP12-B	NON	2016	2016
03269295	TP12-B	NON	2017	2017
03269295	TP12-B	NON	2018	2018
03269295	TP12-B	NON	2019	2019
03269295	TP12-B	NON	2020	2020
03269295	TP12-B	NON	2021	2021
03269295	TP12-B	NON	2022	2022
03269438	TP12-B	NON	1990	1990
03269438	TP12-B	NON	1991	1991
03269438	TP12-B	NON	1992	1992
03269438	TP12-B	NON	1993	1993
03269438	TP12-B	NON	1994	1994
03269438	TP12-B	NON	1995	1995
03269438	TP12-B	NON	1996	1996
03269438	TP12-B	NON	1997	1997
03269438	TP12-B	NON	1998	1998
03269438	TP12-B	NON	1999	1999
03269438	TP12-B	NON	2000	2000
03269438	TP12-B	NON	2001	2001
03269438	TP12-B	NON	2002	2002
03269438	TP12-B	NON	2003	2003
03269438	TP12-B	NON	2004	2004
03269438	TP12-B	NON	2005	2005
03269438	TP12-B	NON	2006	2006
03269438	TP12-B	NON	2007	2007
03269438	TP12-B	NON	2008	2008
03269438	TP12-B	NON	2009	2009
03269438	TP12-B	NON	2010	2010
03269438	TP12-B	NON	2011	2011
03269438	TP12-B	NON	2012	2012
03269438	TP12-B	NON	2013	2013
03269438	TP12-B	NON	2014	2014
03269438	TP12-B	NON	2015	2015
03269438	TP12-B	NON	2016	2016
03269438	TP12-B	NON	2017	2017
03269438	TP12-B	NON	2018	2018
03269438	TP12-B	NON	2019	2019
03269438	TP12-B	NON	2020	2020
03269438	TP12-B	NON	2021	2021
03269438	TP12-B	NON	2022	2022
03269438	TP12-B	NON	2023	2023
03269438	TP12-B	NON	2024	2024
03269438	TP12-B	NON	2025	2025
03269640	TP12-B	NON	2019	2019
03269850	TP12-B	NON	2023	2023
03269987	TP12-B	NON	2013	2013
03269987	TP12-B	NON	2014	2014
03269987	TP12-B	NON	2015	2015
03269987	TP12-B	NON	2016	2016
03269987	TP12-B	NON	2017	2017
03269987	TP12-B	NON	2018	2018
03269987	TP12-B	NON	2019	2019
03270000	P12-B	NON	1983	1983
03270000	P12-B	NON	1984	1984
03270000	P12-B	NON	1985	1985
03270000	P12-B	NON	1986	1986
03270000	P12-B	NON	1987	1987
03270000	P12-B	NON	1988	1988
03270000	P12-B	NON	1989	1989
03270000	P12-B	NON	1990	1990
03270000	P12-B	NON	1991	1991
03270000	P12-B	NON	1992	1992
03270000	P12-B	NON	1993	1993
03270000	P12-B	NON	1994	1994
03270000	P12-B	NON	1995	1995
03270000	P12-B	NON	1996	1996
03270000	P12-B	NON	1997	1997
03270000	P12-B	NON	1998	1998
03270000	P12-B	NON	1999	1999
03270000	P12-B	NON	2000	2000
03270000	P12-B	NON	2001	2001
03270000	P12-B	NON	2002	2002
03270000	P12-B	NON	2003	2003
03270000	P12-B	NON	2004	2004
03270000	P12-B	NON	2005	2005
03270000	P12-B	NON	2006	2006
03270000	P12-B	NON	2007	2007
03270000	P12-B	NON	2008	2008
03270000	P12-B	NON	2009	2009
03270000	P12-B	NON	2010	2010
03270000	P12-B	NON	2011	2011
03270000	P12-B	NON	2012	2012
03270000	P12-B	NON	2013	2013
03270000	P12-B	NON	2014	2014
03270000	P12-B	NON	2015	2015
03270000	P12-B	NON	2016	2016
03270000	P12-B	NON	2017	2017
03270000	P12-B	NON	2018	2018
03270000	P12-B	NON	2019	2019
03270000	P12-B	NON	2020	2020
03270000	P12-B	NON	2021	2021
03270000	P12-B	NON	2022	2022
03270000	P12-B	NON	2023	2023
03270000	P12-B	NON	2024	2024
03270390	TP12-B	NON	2005	2005
03270390	TP12-B	NON	2006	2006
03270390	TP12-B	NON	2007	2007
03270390	TP12-B	NON	2008	2008
03270390	TP12-B	NON	2009	2009
03270390	TP12-B	NON	2010	2010
03270390	TP12-B	NON	2011	2011
03270390	TP12-B	NON	2012	2012
03270390	TP12-B	NON	2013	2013
03270390	TP12-B	NON	2014	2014
03270390	TP12-B	NON	2015	2015
03270390	TP12-B	NON	2016	2016
03270390	TP12-B	NON	2017	2017
03270390	TP12-B	NON	2018	2018
03270390	TP12-B	NON	2019	2019
03270390	TP12-B	NON	2020	2020
03270390	TP12-B	NON	2021	2021
03270390	TP12-B	NON	2022	2022
03270390	TP12-B	NON	2023	2023
03270390	TP12-B	NON	2024	2024
03270390	TP12-B	NON	2025	2025
03270420	TP12-B	NON	2023	2023
03270450	TP12-B	NON	2015	2015
03270450	TP12-B	NON	2016	2016
03270450	TP12-B	NON	2017	2017
03270450	TP12-B	NON	2018	2018
03270450	TP12-B	NON	2019	2019
03270450	TP12-B	NON	2020	2020
03270450	TP12-B	NON	2021	2021
03270450	TP12-B	NON	2022	2022
03270490	TP12-B	NON	2023	2023
03270740	TP12-B	NON	2015	2015
03270740	TP12-B	NON	2016	2016
03270740	TP12-B	NON	2017	2017
03270740	TP12-B	NON	2018	2018
03270740	TP12-B	NON	2019	2019
03270740	TP12-B	NON	2020	2020
03270740	TP12-B	NON	2021	2021
03270840	TP12-B	NON	2014	2014
03270840	TP12-B	NON	2015	2015
03270840	TP12-B	NON	2016	2016
03270840	TP12-B	NON	2017	2017
03270840	TP12-B	NON	2018	2018
03270840	TP12-B	NON	2019	2019
03270900	TP12-B	NON	1984	1984
03270900	TP12-B	NON	1985	1985
03270900	TP12-B	NON	1986	1986
03270900	TP12-B	NON	1987	1987
03270900	TP12-B	NON	1988	1988
03270900	TP12-B	NON	1989	1989
03270900	TP12-B	NON	1990	1990
03270900	TP12-B	NON	1991	1991
03270900	TP12-B	NON	1992	1992
03270900	TP12-B	NON	1993	1993
03270900	TP12-B	NON	1994	1994
03270900	TP12-B	NON	1995	1995
03270900	TP12-B	NON	1996	1996
03270900	TP12-B	NON	1997	1997
03270900	TP12-B	NON	1998	1998
03270900	TP12-B	NON	1999	1999
03270900	TP12-B	NON	2000	2000
03270900	TP12-B	NON	2001	2001
03270900	TP12-B	NON	2002	2002
03270900	TP12-B	NON	2003	2003
03270900	TP12-B	NON	2004	2004
03270900	TP12-B	NON	2005	2005
03270900	TP12-B	NON	2006	2006
03270900	TP12-B	NON	2007	2007
03270900	TP12-B	NON	2008	2008
03270900	TP12-B	NON	2009	2009
03270900	TP12-B	NON	2010	2010
03270900	TP12-B	NON	2011	2011
03270900	TP12-B	NON	2012	2012
03270900	TP12-B	NON	2013	2013
03270900	TP12-B	NON	2014	2014
03270900	TP12-B	NON	2015	2015
03270900	TP12-B	NON	2016	2016
03270900	TP12-B	NON	2017	2017
03270900	TP12-B	NON	2018	2018
03270900	TP12-B	NON	2019	2019
03270900	TP12-B	NON	2020	2020
03270900	TP12-B	NON	2021	2021
03270900	TP12-B	NON	2022	2022
03270950	TP12-B	NON	2018	2018
03271000	M12-B	NON	2010	2010
03271000	M12-B	NON	2011	2011
03271000	M12-B	NON	2012	2012
03271000	M12-B	NON	2013	2013
03271000	M12-B	NON	2014	2014
03271000	M12-B	NON	2015	2015
03271000	M12-B	NON	2016	2016
03271000	M12-B	NON	2017	2017
03271000	M12-B	NON	2018	2018
03271000	M12-B	NON	2019	2019
03271000	M12-B	NON	2020	2020
03271000	M12-B	NON	2021	2021
03271000	M12-B	NON	2022	2022
03271000	M12-B	NON	2023	2023
03271000	M12-B	NON	2024	2024
03271005	TP12-B	NON	2022	2022
03271085	TP12-B	NON	2012	2012
03271085	TP12-B	NON	2013	2013
03271085	TP12-B	NON	2014	2014
03271085	TP12-B	NON	2015	2015
03271085	TP12-B	NON	2016	2016
03271085	TP12-B	NON	2017	2017
03271085	TP12-B	NON	2018	2018
03271085	TP12-B	NON	2019	2019
03271085	TP12-B	NON	2020	2020
03271085	TP12-B	NON	2021	2021
03271085	TP12-B	NON	2022	2022
03271215	TP12-B	NON	2017	2017
03271215	TP12-B	NON	2018	2018
03271215	TP12-B	NON	2019	2019
03271215	TP12-B	NON	2020	2020
03271215	TP12-B	NON	2021	2021
03271215	TP12-B	NON	2022	2022
03271215	TP12-B	NON	2023	2023
03271260	TP12-B	NON	2019	2019
03271310	TP12-B	NON	2023	2023
03271360	TP12-B	NON	2014	2014
03271360	TP12-B	NON	2015	2015
03271360	TP12-B	NON	2016	2016
03271360	TP12-B	NON	2017	2017
03271360	TP12-B	NON	2018	2018
03271360	TP12-B	NON	2019	2019
03271360	TP12-B	NON	2020	2020
03271360	TP12-B	NON	2021	2021
03271360	TP12-B	NON	2022	2022
03271360	TP12-B	NON	2023	2023
03271385	TP12-B	NON	2017	2017
03271385	TP12-B	NON	2018	2018
03271385	TP12-B	NON	2019	2019
03271385	TP12-B	NON	2020	2020
03271385	TP12-B	NON	2021	2021
03271415	TP12-B	NON	1988	1988
03271415	TP12-B	NON	1989	1989
03271415	TP12-B	NON	1990	1990
03271415	TP12-B	NON	1991	1991
03271415	TP12-B	NON	1992	1992
03271415	TP12-B	NON	1993	1993
03271415	TP12-B	NON	1994	1994
03271415	TP12-B	NON	1995	1995
03271415	TP12-B	NON	1996	1996
03271415	TP12-B	NON	1997	1997
03271415	TP12-B	NON	1998	1998
03271415	TP12-B	NON	1999	1999
03271415	TP12-B	NON	2000	2000
03271415	TP12-B	NON	2001	2001
03271415	TP12-B	NON	2002	2002
03271415	TP12-B	NON	2003	2003
03271415	TP12-B	NON	2004	2004
03271415	TP12-B	NON	2005	2005
03271415	TP12-B	NON	2006	2006
03271415	TP12-B	NON	2007	2007
03271415	TP12-B	NON	2008	2008
03271415	TP12-B	NON	2009	2009
03271415	TP12-B	NON	2010	2010
03271415	TP12-B	NON	2011	2011
03271415	TP12-B	NON	2012	2012
03271415	TP12-B	NON	2013	2013
03271415	TP12-B	NON	2014	2014
03271415	TP12-B	NON	2015	2015
03271415	TP12-B	NON	2016	2016
03271415	TP12-B	NON	2017	2017
03271415	TP12-B	NON	2018	2018
03271415	TP12-B	NON	2019	2019
03271415	TP12-B	NON	2020	2020
03271415	TP12-B	NON	2021	2021
03271415	TP12-B	NON	2022	2022
03271415	TP12-B	NON	2023	2023
03271415	TP12-B	NON	2024	2024
03271437	P12-B	NON	2010	2010
03271437	P12-B	NON	2011	2011
03271437	P12-B	NON	2012	2012
03271437	P12-B	NON	2013	2013
03271437	P12-B	NON	2014	2014
03271437	P12-B	NON	2015	2015
03271437	P12-B	NON	2016	2016
03271437	P12-B	NON	2017	2017
03271437	P12-B	NON	2018	2018
03271437	P12-B	NON	2019	2019
03271437	P12-B	NON	2020	2020
03271437	P12-B	NON	2021	2021
03271437	P12-B	NON	2022	2022
03271437	P12-B	NON	2023	2023
03271515	TP12-B	NON	2013	2013
03271515	TP12-B	NON	2014	2014
03271515	TP12-B	NON	2015	2015
03271515	TP12-B	NON	2016	2016
03271515	TP12-B	NON	2017	2017
03271515	TP12-B	NON	2018	2018
03271515	TP12-B	NON	2019	2019
03271515	TP12-B	NON	2020	2020
03271515	TP12-B	NON	2021	2021
03271515	TP12-B	NON	2022	2022
03271515	TP12-B	NON	2023	2023
03271565	TP12-B	NON	2012	2012
03271565	TP12-B	NON	2013	2013
03271565	TP12-B	NON	2014	2014
03271565	TP12-B	NON	2015	2015
03271565	TP12-B	NON	2016	2016
03271565	TP12-B	NON	2017	2017
03271565	TP12-B	NON	2018	2018
03271565	TP12-B	NON	2019	2019
03271565	TP12-B	NON	2020	2020
03271565	TP12-B	NON	2021	2021
03271565	TP12-B	NON	2022	2022
03271565	TP12-B	NON	2023	2023
03271590	TP12-B	NON	2017	2017
03271590	TP12-B	NON	2018	2018
03271590	TP12-B	NON	2019	2019
03271590	TP12-B	NON	2020	2020
03271615	TP12-B	NON	1987	1987
03271615	TP12-B	NON	1988	1988
03271615	TP12-B	NON	1989	1989
03271615	TP12-B	NON	1990	1990
03271615	TP12-B	NON	1991	1991
03271615	TP12-B	NON	1992	1992
03271615	TP12-B	NON	1993	1993
03271615	TP12-B	NON	1994	1994
03271615	TP12-B	NON	1995	1995
03271615	TP12-B	NON	1996	1996
03271615	TP12-B	NON	1997	1997
03271615	TP12-B	NON	1998	1998
03271615	TP12-B	NON	1999	1999
03271615	TP12-B	NON	2000	2000
03271615	TP12-B	NON	2001	2001
03271615	TP12-B	NON	2002	2002
03271615	TP12-B	NON	2003	2003
03271615	TP12-B	NON	2004	2004
03271615	TP12-B	NON	2005	2005
03271615	TP12-B	NON	2006	2006
03271615	TP12-B	NON	2007	2007
03271615	TP12-B	NON	2008	2008
03271615	TP12-B	NON	2009	2009
03271615	TP12-B	NON	2010	2010
03271615	TP12-B	NON	2011	2011
03271615	TP12-B	NON	2012	2012
03271615	TP12-B	NON	2013	2013
03271615	TP12-B	NON	2014	2014
03271615	TP12-B	NON	2015	2015
03271615	TP12-B	NON	2016	2016
03271615	TP12-B	NON	2017	2017
03271615	TP12-B	NON	2018	2018
03271615	TP12-B	NON	2019	2019
03271615	TP12-B	NON	2020	2020
03271615	TP12-B	NON	2021	2021
03271615	TP12-B	NON	2022	2022
03271840	TP12-B	NON	2012	2012
03271840	TP12-B	NON	2013	2013
03271840	TP12-B	NON	2014	2014
03271840	TP12-B	NON	2015	2015
03271840	TP12-B	NON	2016	2016
03271840	TP12-B	NON	2017	2017
03271840	TP12-B	NON	2018	2018
03271840	TP12-B	NON	2019	2019
03271840	TP12-B	NON	2020	2020
03271840	TP12-B	NON	2021	2021
03271840	TP12-B	NON	2022	2022
03271840	TP12-B	NON	2023	2023
03271965	P12-B	NON	2008	2008
03271965	P12-B	NON	2009	2009
03271965	P12-B	NON	2010	2010
03271965	P12-B	NON	2011	2011
03271965	P12-B	NON	2012	2012
03271965	P12-B	NON	2013	2013
03271965	P12-B	NON	2014	2014
03271965	P12-B	NON	2015	2015
03271965	P12-B	NON	2016	2016
03271965	P12-B	NON	2017	2017
03271965	P12-B	NON	2018	2018
03271965	P12-B	NON	2019	2019
03271965	P12-B	NON	2020	2020
03271965	P12-B	NON	2021	2021
03271965	P12-B	NON	2022	2022
03271965	P12-B	NON	2023	2023
03271965	P12-B	NON	2024	2024
03271975	P12-B	NON	2017	2017
03272040	M12-B	NON	2011	2011
03272040	M12-B	NON	2012	2012
03272040	M12-B	NON	2013	2013
03272040	M12-B	NON	2014	2014
03272040	M12-B	NON	2015	2015
03272040	M12-B	NON	2016	2016
03272040	M12-B	NON	2017	2017
03272040	M12-B	NON	2018	2018
03272040	M12-B	NON	2019	2019
03272040	M12-B	NON	2020	2020
03272040	M12-B	NON	2021	2021
03272040	M12-B	NON	2022	2022
03272040	M12-B	NON	2023	2023
03272040	M12-B	NON	2024	2024
03272060	TP12-B	NON	2017	2017
03272060	TP12-B	NON	2018	2018
03272060	TP12-B	NON	2019	2019
03272060	TP12-B	NON	2020	2020
03272060	TP12-B	NON	2021	2021
03272060	TP12-B	NON	2022	2022
03272060	TP12-B	NON	2023	2023
03272235	TP12-B	NON	2011	2011
03272235	TP12-B	NON	2012	2012
03272235	TP12-B	NON	2013	2013
03272235	TP12-B	NON	2014	2014
03272235	TP12-B	NON	2015	2015
03272235	TP12-B	NON	2016	2016
03272235	TP12-B	NON	2017	2017
03272235	TP12-B	NON	2018	2018
03272235	TP12-B	NON	2019	2019
03272235	TP12-B	NON	2020	2020
03272235	TP12-B	NON	2021	2021
03272235	TP12-B	NON	2022	2022
03272235	TP12-B	NON	2023	2023
03272400	P12-B	NON	2012	2012
03272400	P12-B	NON	2013	2013
03272400	P12-B	NON	2014	2014
03272400	P12-B	NON	2015	2015
03272400	P12-B	NON	2016	2016
03272400	P12-B	NON	2017	2017
03272400	P12-B	NON	2018	2018
03272400	P12-B	NON	2019	2019
03272400	P12-B	NON	2020	2020
03272400	P12-B	NON	2021	2021
03272400	P12-B	NON	2022	2022
03272400	P12-B	NON	2023	2023
03272500	M12-A	NON	2024	2024
03272550	TP12-A	NON	2019	2019
03272685	M12-B	NON	1990	1990
03272685	M12-B	NON	1991	1991
03272685	M12-B	NON	1992	1992
03272685	M12-B	NON	1993	1993
03272685	M12-B	NON	1994	1994
03272685	M12-B	NON	1995	1995
03272685	M12-B	NON	1996	1996
03272685	M12-B	NON	1997	1997
03272685	M12-B	NON	1998	1998
03272685	M12-B	NON	1999	1999
03272685	M12-B	NON	2000	2000
03272685	M12-B	NON	2001	2001
03272685	M12-B	NON	2002	2002
03272685	M12-B	NON	2003	2003
03272685	M12-B	NON	2004	2004
03272685	M12-B	NON	2005	2005
03272685	M12-B	NON	2006	2006
03272685	M12-B	NON	2007	2007
03272685	M12-B	NON	2008	2008
03272685	M12-B	NON	2009	2009
03272685	M12-B	NON	2010	2010
03272685	M12-B	NON	2011	2011
03272685	M12-B	NON	2012	2012
03272685	M12-B	NON	2013	2013
03272685	M12-B	NON	2014	2014
03272685	M12-B	NON	2015	2015
03272685	M12-B	NON	2016	2016
03272685	M12-B	NON	2017	2017
03272685	M12-B	NON	2018	2018
03272685	M12-B	NON	2019	2019
03272685	M12-B	NON	2020	2020
03272685	M12-B	NON	2021	2021
03272685	M12-B	NON	2022	2022
03272685	M12-B	NON	2023	2023
03272685	M12-B	NON	2024	2024
03272685	M12-B	NON	2025	2025
03273158	TP12-B	NON	1984	1984
03273158	TP12-B	NON	1985	1985
03273158	TP12-B	NON	1986	1986
03273158	TP12-B	NON	1987	1987
03273158	TP12-B	NON	1988	1988
03273158	TP12-B	NON	1989	1989
03273158	TP12-B	NON	1990	1990
03273158	TP12-B	NON	1991	1991
03273158	TP12-B	NON	1992	1992
03273158	TP12-B	NON	1993	1993
03273158	TP12-B	NON	1994	1994
03273158	TP12-B	NON	1995	1995
03273158	TP12-B	NON	1996	1996
03273158	TP12-B	NON	1997	1997
03273158	TP12-B	NON	1998	1998
03273158	TP12-B	NON	1999	1999
03273158	TP12-B	NON	2000	2000
03273158	TP12-B	NON	2001	2001
03273158	TP12-B	NON	2002	2002
03273158	TP12-B	NON	2003	2003
03273158	TP12-B	NON	2004	2004
03273158	TP12-B	NON	2005	2005
03273158	TP12-B	NON	2006	2006
03273158	TP12-B	NON	2007	2007
03273158	TP12-B	NON	2008	2008
03273158	TP12-B	NON	2009	2009
03273158	TP12-B	NON	2010	2010
03273158	TP12-B	NON	2011	2011
03273158	TP12-B	NON	2012	2012
03273158	TP12-B	NON	2013	2013
03273158	TP12-B	NON	2014	2014
03273158	TP12-B	NON	2015	2015
03273158	TP12-B	NON	2016	2016
03273158	TP12-B	NON	2017	2017
03273158	TP12-B	NON	2018	2018
03273158	TP12-B	NON	2019	2019
03273158	TP12-B	NON	2020	2020
03273158	TP12-B	NON	2021	2021
03273158	TP12-B	NON	2022	2022
03273158	TP12-B	NON	2023	2023
03273266	TP12-B	NON	1985	1985
03273266	TP12-B	NON	1986	1986
03273266	TP12-B	NON	1987	1987
03273266	TP12-B	NON	1988	1988
03273266	TP12-B	NON	1989	1989
03273266	TP12-B	NON	1990	1990
03273266	TP12-B	NON	1991	1991
03273266	TP12-B	NON	1992	1992
03273266	TP12-B	NON	1993	1993
03273266	TP12-B	NON	1994	1994
03273266	TP12-B	NON	1995	1995
03273266	TP12-B	NON	1996	1996
03273266	TP12-B	NON	1997	1997
03273266	TP12-B	NON	1998	1998
03273266	TP12-B	NON	1999	1999
03273266	TP12-B	NON	2000	2000
03273266	TP12-B	NON	2001	2001
03273266	TP12-B	NON	2002	2002
03273266	TP12-B	NON	2003	2003
03273266	TP12-B	NON	2004	2004
03273266	TP12-B	NON	2005	2005
03273266	TP12-B	NON	2006	2006
03273266	TP12-B	NON	2007	2007
03273266	TP12-B	NON	2008	2008
03273266	TP12-B	NON	2009	2009
03273266	TP12-B	NON	2010	2010
03273266	TP12-B	NON	2011	2011
03273266	TP12-B	NON	2012	2012
03273266	TP12-B	NON	2013	2013
03273266	TP12-B	NON	2014	2014
03273266	TP12-B	NON	2015	2015
03273266	TP12-B	NON	2016	2016
03273266	TP12-B	NON	2017	2017
03273266	TP12-B	NON	2018	2018
03273266	TP12-B	NON	2019	2019
03273266	TP12-B	NON	2020	2020
03273266	TP12-B	NON	2021	2021
03273266	TP12-B	NON	2022	2022
03273345	P12-B	NON	2010	2010
03273345	P12-B	NON	2011	2011
03273345	P12-B	NON	2012	2012
03273345	P12-B	NON	2013	2013
03273345	P12-B	NON	2014	2014
03273345	P12-B	NON	2015	2015
03273345	P12-B	NON	2016	2016
03273345	P12-B	NON	2017	2017
03273345	P12-B	NON	2018	2018
03273345	P12-B	NON	2019	2019
03273345	P12-B	NON	2020	2020
03273345	P12-B	NON	2021	2021
03273345	P12-B	NON	2022	2022
03273345	P12-B	NON	2023	2023
03273550	TP12-B	NON	2015	2015
03273550	TP12-B	NON	2016	2016
03273550	TP12-B	NON	2017	2017
03273550	TP12-B	NON	2018	2018
03273550	TP12-B	NON	2019	2019
03273550	TP12-B	NON	2020	2020
03273550	TP12-B	NON	2021	2021
03274000	P12-B	NON	1987	1987
03274000	P12-B	NON	1988	1988
03274000	P12-B	NON	1989	1989
03274000	P12-B	NON	1990	1990
03274000	P12-B	NON	1991	1991
03274000	P12-B	NON	1992	1992
03274000	P12-B	NON	1993	1993
03274000	P12-B	NON	1994	1994
03274000	P12-B	NON	1995	1995
03274000	P12-B	NON	1996	1996
03274000	P12-B	NON	1997	1997
03274000	P12-B	NON	1998	1998
03274000	P12-B	NON	1999	1999
03274000	P12-B	NON	2000	2000
03274000	P12-B	NON	2001	2001
03274000	P12-B	NON	2002	2002
03274000	P12-B	NON	2003	2003
03274000	P12-B	NON	2004	2004
03274000	P12-B	NON	2005	2005
03274000	P12-B	NON	2006	2006
03274000	P12-B	NON	2007	2007
03274000	P12-B	NON	2008	2008
03274000	P12-B	NON	2009	2009
03274000	P12-B	NON	2010	2010
03274000	P12-B	NON	2011	2011
03274000	P12-B	NON	2012	2012
03274000	P12-B	NON	2013	2013
03274000	P12-B	NON	2014	2014
03274000	P12-B	NON	2015	2015
03274000	P12-B	NON	2016	2016
03274000	P12-B	NON	2017	2017
03274000	P12-B	NON	2018	2018
03274000	P12-B	NON	2019	2019
03274000	P12-B	NON	2020	2020
03274000	P12-B	NON	2021	2021
03274000	P12-B	NON	2022	2022
03274000	P12-B	NON	2023	2023
03274420	P12-B	NON	2010	2010
03274420	P12-B	NON	2011	2011
03274420	P12-B	NON	2012	2012
03274420	P12-B	NON	2013	2013
03274420	P12-B	NON	2014	2014
03274420	P12-B	NON	2015	2015
03274420	P12-B	NON	2016	2016
03274420	P12-B	NON	2017	2017
03274420	P12-B	NON	2018	2018
03274420	P12-B	NON	2019	2019
03274420	P12-B	NON	2020	2020
03274420	P12-B	NON	2021	2021
03274420	P12-B	NON	2022	2022
03274420	P12-B	NON	2023	2023
03274440	TP12-B	NON	2013	2013
03274440	TP12-B	NON	2014	2014
03274440	TP12-B	NON	2015	2015
03274440	TP12-B	NON	2016	2016
03274440	TP12-B	NON	2017	2017
03274440	TP12-B	NON	2018	2018
03274440	TP12-B	NON	2019	2019
03274440	TP12-B	NON	2020	2020
03275920	P12-B	NON	2023	2023
03275920	P12-B	NON	2024	2024
04110700	P9	NON	1990	1990
04110700	P9	NON	1991	1991
04110700	P9	NON	1992	1992
04110700	P9	NON	1993	1993
04110700	P9	NON	1994	1994
04110700	P9	NON	1995	1995
04110700	P9	NON	1996	1996
